example_id,sentence_nl_nl,sentence_en_gb,legal_source_id,book_identifier,article_number,article_title_nl_nl,article_title_en_gb,translation_date,tmx_source_file,tmx_tuid
0dc90a0c-d6ee-4a45-8ffe-f65f25554437,"Ingeval de partijen het aantal arbiters niet zijn overeengekomen, of indien een overeengekomen wijze van bepaling van het aantal niet wordt uitgevoerd en de partijen niet alsnog tot overeenstemming komen over het aantal, wordt dat aantal op verzoek van de meest gerede partij bepaald door de voorzieningenrechter van de rechtbank.","If the parties have not agreed the number of arbitrators, or if an agreed method of determining that number is not carried out and the parties cannot reach agreement on the number, the number will, upon an application by any party, be determined by the court in summary proceedings of the district court.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,54
19bec286-0e57-4c7f-9fbd-ecd40c7d669f,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,55
3c738b62-bb22-4184-b387-44c5fe39b5da,"Indien de partijen een even aantal arbiters zijn overeengekomen, benoemen deze arbiters een aanvullend arbiter als voorzitter van het scheidsgerecht.","If the parties have agreed an even number of arbitrators, the arbitrators will appoint an additional arbitrator who will act as the chairman of the arbitral tribunal.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,56
621a07cb-c065-4935-87e2-138b3138ccf7,4.,4.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,57
979001bc-0087-4727-bd77-4f05001df035,"Bij gebreke van overeenstemming tussen de arbiters wordt deze aanvullend arbiter, tenzij de partijen anders zijn overeengekomen, op verzoek van de meest gerede partij benoemd door de voorzieningenrechter van de rechtbank.","If the arbitrators fail to agree on the additional arbitrator, the additional arbitrator will, except where the parties have agreed otherwise, be appointed upon an application by any party to the court in summary proceedings of the district court.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,58
9dcb8b5b-f6ee-46de-859f-44ff41c1d85d,5.,5.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,59
850e5c01-dd23-45b3-8ff6-c8b58beed3bd,"Artikel 1027, vierde lid, is van overeenkomstige toepassing op het bepaalde in het tweede en het vierde lid.",Article 1027(4) applies,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,60
c1e94489-a699-4d3b-b202-e81f44b36682,Artikel 1027,Article 1027,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,61
0b1edfdd-1558-42f0-a3a0-338c6e86637d,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,62
d0112eca-245c-4a5c-8676-14c31e7b5652,De arbiter of arbiters worden benoemd op de wijze zoals de partijen zijn overeengekomen.,The arbitrator or arbitrators are appointed by any method agreed by the parties.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,63
e61d02e2-2b98-4956-8854-6c658f890cfd,"De partijen kunnen de benoeming van de arbiter of arbiters, of van een of meer hunner, aan een derde opdragen.",The parties may instruct a third party to appoint one or more arbitrators.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,64
8ff05b53-97d0-4f6a-bb27-e80f581701ba,"Indien geen wijze van benoeming is overeengekomen, worden de arbiter of arbiters door de partijen gezamenlijk benoemd.","If no method of appointment is agreed, the arbitrator or arbitrators will be appointed by the parties jointly.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,65
eb131a06-f3b7-46d2-9d49-1f2947c43996,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,66
16de6dd3-d155-48aa-8027-94762a4c0438,"De benoeming dient te geschieden binnen drie maanden nadat de zaak aanhangig is, tenzij de arbiter of arbiters reeds voordien zijn benoemd.","The appointment must be made within three months after the arbitration is made pending, except where the arbitrator or arbitrators have already been appointed.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,67
74ec04e6-7ef6-4fe1-9320-721810dc7585,"Indien evenwel een der gevallen bedoeld in artikel 1026, tweede lid, zich voordoet, vangt de termijn van drie maanden aan op de dag dat het aantal der arbiters is bepaald.","In any of the events referred to in Article 1026(2), the time limit of three months starts running on the day on which the number of arbitrators is determined.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,68
a33ff9ec-4a72-4f51-a563-64fd7dbee97c,De termijnen kunnen door de partijen bij overeenkomst worden bekort of verlengd.,These time limits may be shortened or extended by agreement between the parties.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,69
043a5faa-afe6-4298-853c-16fc815fd006,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,70
b957a720-e9f8-479e-a5ae-3d70556063b9,"Vindt de benoeming van de arbiter of arbiters niet binnen de in het vorige lid bedoelde termijn plaats, dan worden de ontbrekende arbiter of arbiters, op verzoek van de meest gerede partij, benoemd door de voorzieningenrechter van de rechtbank.","If the appointment of the arbitrator or arbitrators is not made within the time limit referred to in Article 1027(2), the missing arbitrator or arbitrators will, upon an application by any party, be appointed by the court in summary proceedings of the district court.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,71
868ff767-a263-496b-bece-65ab147e179b,"De wederpartij wordt in de gelegenheid gesteld, te worden gehoord.",The counterparty must be given the opportunity to be heard.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,72
165614af-74cb-4ad7-a628-4a36a5fe9b56,4.,4.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,73
8ff284e9-220a-4375-8bda-aea9243cbb26,De voorzieningenrechter of de derde benoemt de arbiter of arbiters ongeacht de vraag of de overeenkomst tot arbitrage geldig is.,The court in summary proceedings or the third party appoints the arbitrator or arbitrators without regard to the validity of the arbitration agreement.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,74
b5e46f40-0d27-4e77-b0f3-ea8889fcfa06,Door mede te werken aan de benoeming van de arbiter of arbiters verliezen de partijen niet het recht om een beroep te doen op de onbevoegdheid van het scheidsgerecht wegens het ontbreken van een geldige overeenkomst tot arbitrage.,"By cooperating in the appointment of the arbitrator or arbitrators, the parties do not waive the right to contest the jurisdiction of the arbitral tribunal on the ground that a valid arbitration agreement does not exist.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,75
7040d9ee-74ff-4f75-82e3-31a7e16d0043,Artikel 1028,Article 1028,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,76
84d9d317-bd5d-414c-a627-c3ce42b72486,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,77
9f4d1568-b403-4eb5-94f0-a92aac70d5b3,"Indien bij overeenkomst of anderszins aan een der partijen een bevoorrechte positie bij de benoeming van de arbiter of arbiters is toegekend, kan ieder der partijen, in afwijking van de overeengekomen benoemingsregeling, de voorzieningenrechter van de rechtbank verzoeken de arbiter of arbiters te benoemen.","If by agreement or otherwise one party is given a privileged position with regard to the appointment of the arbitrator or arbitrators, either party may, in derogation from the agreed method of appointment, submit an application to the court in summary proceedings of the district court to appoint the arbitrator or arbitrators.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,78
095a4bf8-b8e2-4c9e-bf0b-59d06d7fa474,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,79
28a59da8-0a31-420a-bc41-7d1a8ce9e673,"Een partij zal het verzoek als bedoeld in het eerste lid moeten indienen binnen drie maanden nadat de zaak aanhangig is, op straffe van verval van recht om zich later te beroepen op de bevoorrechte positie bij de benoeming van de arbiter of arbiters in het arbitraal geding of bij de gewone rechter.","A party must submit the application referred to in Article 1028(1) within three months after the case was made pending. If a party does not comply, it waives the right to invoke the privileged position with regard to the appointment of the arbitrator or arbitrators in the arbitral proceedings or before the court.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,80
6a99a0c8-a5e7-497e-8839-5cf70388a5ca,De partijen kunnen de termijn bij overeenkomst verlengen.,The parties may extend the time limit by agreement.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,81
91d4c6b1-73ec-4510-9f04-0406c34aaf65,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,82
c9b37a1e-9583-43ee-8376-291e2cbe7201,"De wederpartij van de verzoeker wordt in de gelegenheid gesteld, te worden gehoord.",The counterparty to the applicant must be given the opportunity to be heard.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,83
6e520431-ac0a-45d6-9527-e6d4b602a69d,"Artikel 1027, vierde lid, is van overeenkomstige toepassing.",Article 1027(4) applies,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,84
c1bbbc9c-89d9-43e8-ae35-70b52f626827,Artikel 1029,Article 1029,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,85
2b68f340-c283-425e-a0d3-2eb024876494,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,86
6963cdd4-56e2-439e-beb5-f886d7b81346,Een arbiter aanvaardt zijn opdracht schriftelijk.,An arbitrator accepts the mandate in writing.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,87
d372bed4-a187-4c8d-861a-0e526e218f63,"Een arbiter kan slechts van zijn opdracht worden ontheven in de gevallen, bedoeld in het tweede tot en met het vijfde lid van dit artikel, tenzij de partijen anders zijn overeengekomen.","An arbitrator may only be released from the mandate in the events referred to in Article 1029(2) to (5) inclusive, except where the parties have agreed otherwise.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,88
73a604a0-4363-4749-b4cc-4475ffb46297,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,89
dca7ce30-68f5-44e7-b598-81a6ee6de079,"Een arbiter die zijn opdracht heeft aanvaard, kan op eigen verzoek daarvan worden ontheven hetzij met instemming van de partijen, hetzij door een door de partijen aangewezen derde of, bij gebreke daarvan, door de voorzieningenrechter van de rechtbank.","An arbitrator who has accepted the mandate may be released from that mandate by making a request to that effect, either with the consent of the parties or by a third party designated by the parties, or in the absence of a third party, by the court in summary proceedings of the district court.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,90
f79c7244-69f1-4674-91ab-4071734bd891,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,91
55b1ba59-a2b0-44a5-88ff-72cb99b2ae78,"Een arbiter die zijn opdracht heeft aanvaard, kan door de partijen gezamenlijk van zijn opdracht worden ontheven.",An arbitrator who has accepted the mandate may be released from that mandate by the parties jointly.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,92
